2.54664307516004E+03,-5.45521642286260E+03,-3.86029103287556E+03,-4.88509976851153E+00,1.55103560316491E+00,-5.41883885864928E+00
9.81425785690229E+02,-4.73273068895226E+03,-5.27179530384890E+03,-5.46438937783886E+00,3.22580628816853E+00,-3.91474192563284E+00
-6.78863668469857E+02,-3.55124640914334E+03,-6.17127327660551E+03,-5.51402050018898E+00,4.58644225618888E+00,-2.03309600942779E+00
-2.27345748630088E+03,-2.02539822793149E+03,-6.47192798786152E+03,-5.02995253816828E+00,5.50307480338793E+00,4.52152060898978E-02
-3.64789029651680E+03,-3.02801182270458E+02,-6.14438872661976E+03,-4.05793206538212E+00,5.88729474327942E+00,2.12101863074005E+00
-4.66849351260841E+03,1.44967576435365E+03,-5.21964440357616E+03,-2.68997420050908E+00,5.70025538092417E+00,3.99407008592003E+00
-5.23529604406830E+03,3.06160173722488E+03,-3.78663921154921E+03,-1.05716305637911E+00,4.95752341825964E+00,5.48135098695629E+00
-5.29213430025291E+03,4.37548546555812E+03,-1.98432226691157E+03,6.81806067937672E-01,3.72938046235057E+00,6.43547460650840E+00
-4.83269769375082E+03,5.26250427993480E+03,1.15623639772948E+01,2.35612024908835E+00,2.13520501931596E+00,6.76087591250171E+00
-3.90151271148363E+03,5.63560576310306E+03,2.00583118286355E+03,3.80071248420199E+00,3.31660296515694E-01,6.42477756606262E+00
-2.58955427543890E+03,5.45829942885572E+03,3.80342189805252E+03,4.87371585533210E+00,-1.50385548572078E+00,5.46067657137402E+00
-1.02503646219108E+03,4.74810861958812E+03,5.22880709658286E+03,5.47074888401293E+00,-3.19175111361107E+00,3.96398560642018E+00
6.39386554471618E+02,3.57452001131818E+03,6.14309569063642E+03,5.53441356394850E+00,-4.56797030703844E+00,2.08134000571206E+00
2.24151331020641E+03,2.05197520492191E+03,6.45726132245914E+03,5.05882409304789E+00,-5.49913005566358E+00,-4.15289989560108E-03
3.62517232268983E+03,3.28792785992976E+02,6.14056949570457E+03,4.08975546597296E+00,-5.89449051301682E+00,-2.08996103730881E+00
4.65524337111649E+03,-1.42700941435591E+03,5.22365815313987E+03,2.72080113313315E+00,-5.71461301845125E+00,-3.97265026662970E+00
5.23090785596310E+03,-3.04392633593062E+03,3.79590588203677E+03,1.08533476841875E+00,-4.97609380056635E+00,-5.46731555569643E+00
5.29581802020403E+03,-4.36385799805483E+03,1.99698987906670E+03,-6.55993458308214E-01,-3.75112895527217E+00,-6.42654478494908E+00
4.84390563905597E+03,-5.25794898083103E+03,3.13165770613363E+00,-2.33159719579735E+00,-2.16082626829898E+00,-6.75636471023011E+00
3.91994906516825E+03,-5.63948194871217E+03,-1.99061676481973E+03,-3.77710936182499E+00,-3.62436635637370E-01,-6.42625269852888E+00
2.61478310100451E+03,-5.47224376652364E+03,-3.78994423599604E+03,-4.85244630333725E+00,1.46761940283325E+00,-5.47136882113721E+00
1.05589166422730E+03,-4.77353282960295E+03,-5.22034986006624E+03,-5.45519751101082E+00,3.15200231947958E+00,-3.98718693842956E+00
-6.05290082714792E+02,-3.61184890811665E+03,-6.14369109694081E+03,-5.52910627413202E+00,4.52930482565984E+00,-2.11845304698098E+00
-2.20789736031578E+03,-2.09993405306859E+03,-6.47087693172111E+03,-5.06786295619938E+00,5.46807731051674E+00,-4.48767233031497E-02
-3.59670315025275E+03,-3.84059096076795E+02,-6.16999465268401E+03,-4.11507675630974E+00,5.87785623548820E+00,2.03483899440783E+00
-4.63667417776283E+03,1.36957957642810E+03,-5.26946252994096E+03,-2.76090648592417E+00,5.71739610038005E+00,3.92016226234715E+00
-5.22598121693203E+03,2.99047310406888E+03,-3.85585970775547E+03,-1.13503329263845E+00,4.99969320379437E+00,5.42698926851388E+00
-5.30627284923861E+03,4.32028511413008E+03,-2.06621313814207E+03,6.04613979969874E-01,3.79253133155562E+00,6.40608008492751E+00
-4.86893469764138E+03,5.22864598864794E+03,-7.49984269093222E+01,2.28721309042727E+00,2.21315728936558E+00,6.75940132403007E+00
-3.95631428195519E+03,5.62640678415144E+03,1.92307029007409E+03,3.74687958096433E+00,4.16741607331250E-01,6.45137084882827E+00
-2.65756296043254E+03,5.47465196517989E+03,3.73255093715447E+03,4.84022140142010E+00,-1.41999656378431E+00,5.51268730110451E+00
-1.09961047132724E+03,4.78840471694636E+03,5.17673819254105E+03,5.46082636075504E+00,-3.11729181968127E+00,4.03628744228913E+00
5.65518003437402E+02,3.63482377890985E+03,6.11489813139089E+03,5.54899744365617E+00,-4.51013264671051E+00,2.16687856096981E+00
2.17554762807091E+03,2.12641089823141E+03,6.45568268801995E+03,5.09649848515289E+00,-5.46352722930389E+00,8.63191502031242E-02
3.57354409443516E+03,4.10107934304214E+02,6.16577289262537E+03,4.14688730802434E+00,-5.88461416513647E+00,-2.00335107495180E+00
4.62300108214704E+03,-1.34674975904078E+03,5.27319524678986E+03,2.79184952390698E+00,-5.73147670200357E+00,-3.89837727206214E+00
5.22121134482613E+03,-2.97256727370501E+03,3.86493875548569E+03,1.16334879400971E+00,-5.01807980179110E+00,-5.41269705631426E+00
5.30961344598160E+03,-4.30837515936393E+03,2.07875767030633E+03,-5.78694052054320E-01,-3.81410281572471E+00,-6.39696491132178E+00
4.87982523439312E+03,-5.22374832270092E+03,8.96252333198961E+01,-2.26262023388691E+00,-2.23855144947452E+00,-6.75468584883064E+00
3.97445526987889E+03,-5.62986486518045E+03,-1.90784688718839E+03,-3.72318552685907E+00,-4.47247691447624E-01,-6.45252969206610E+00
2.68253778432409E+03,-5.48809932858233E+03,-3.71894613427454E+03,-4.81875264135475E+00,1.38399856711464E+00,-5.52290777101683E+00
1.13029715553787E+03,-4.81327987927891E+03,-5.16799256734303E+03,-5.44489691097013E+00,3.07763180918352E+00,-4.05889934966898E+00
-5.31447080216463E+02,-3.67161398351145E+03,-6.11502469034533E+03,-5.54311936582106E+00,4.47129440966075E+00,-2.20340227203532E+00
-2.14176402022221E+03,-2.17393041699025E+03,-6.46867312148253E+03,-5.10483667995934E+00,5.43198188042673E+00,-1.34923408325718E-01
-3.54469346100612E+03,-4.65128130027237E+02,-6.19448990318416E+03,-4.17150944538161E+00,5.86719688513778E+00,1.94833519240950E+00
-4.60386150869171E+03,1.28930197845985E+03,-5.31831975541453E+03,-2.83142197253853E+00,5.73330911990428E+00,3.84558744337505E+00
-5.21559824184013E+03,2.91880883263374E+03,-3.92436361917490E+03,-1.21282637778391E+00,5.04074897951160E+00,5.37167871298722E+00
-5.31937290715237E+03,4.26424622391808E+03,-2.14770316894533E+03,5.27148196127897E-01,3.85479413839230E+00,6.37554696309259E+00
-4.90426519954635E+03,5.19372826765505E+03,-1.61514345808582E+02,2.21770700496105E+00,2.29053752370162E+00,6.75671234040715E+00
-4.01043066859869E+03,5.61603172493254E+03,1.83999385543182E+03,3.69218272103971E+00,5.01623551367268E-01,6.47679598833128E+00
-2.72517476507970E+03,5.48982719968801E+03,3.66103554231843E+03,4.80568531985105E+00,-1.33594687042046E+00,5.56369161773576E+00
-1.17411387387167E+03,4.82763701222765E+03,5.12375961725656E+03,5.44978816510227E+00,-3.04227328583277E+00,4.10784150603147E+00
4.91387700370178E+02,3.69428018460833E+03,6.08561450325421E+03,5.56249902266476E+00,-4.45142310668668E+00,2.25199813747460E+00
2.10901347049818E+03,2.20029754129609E+03,6.45294698713186E+03,5.13322668752412E+00,-5.42682342351992E+00,1.76740859973666E-01
3.52109550332650E+03,4.91225808345467E+02,6.18986075210642E+03,4.20329987046279E+00,-5.87351249586363E+00,-1.91641550891816E+00
4.58976595380156E+03,-1.26631585818157E+03,5.32176790757627E+03,2.86247734264984E+00,-5.74710938689816E+00,-3.82343002402583E+00
5.21044666359225E+03,-2.90067919149044E+03,3.93325437895794E+03,1.24128608464489E+00,-5.05895178168887E+00,-5.35711820019575E+00
5.32237115285660E+03,-4.25206107047757E+03,2.16012777977498E+03,-5.01116075332365E-01,-3.87619326514486E+00,-6.36623293108550E+00
4.91484122030687E+03,-5.18849768795854E+03,1.76081088838221E+02,-2.19303518398755E+00,-2.31571433719073E+00,-6.75178001649741E+00
4.02828248193220E+03,-5.61908475799079E+03,-1.82475109260146E+03,-3.66838511451537E+00,-5.31873391378639E-01,-6.47763015742962E+00
2.74990590660208E+03,-5.50279521535711E+03,-3.64729170022492E+03,-4.78400251383866E+00,1.30017096248084E+00,-5.57343883616752E+00
1.20464699069183E+03,-4.85198544144126E+03,-5.11471444490313E+03,-5.43346499810121E+00,3.00268743942195E+00,-4.12987045247317E+00
-4.57322859240206E+02,-3.73055766368768E+03,-6.08526406409336E+03,-5.55603608133517E+00,4.41240313723715E+00,-2.28794566385344E+00
-2.07503894596842E+03,-2.24740502329812E+03,-6.46530850685141E+03,-5.14085309572725E+00,5.39478620727053E+00,-2.24934957222846E-01
-3.49183715389444E+03,-5.46025229787621E+02,-6.21786982866066E+03,-4.22721351143833E+00,5.85532450505451E+00,1.86149612726519E+00
-4.57002668905835E+03,1.20882996410676E+03,-5.36621378847937E+03,-2.90150479977374E+00,5.74801237666173E+00,3.77034244463017E+00
-5.20411291445732E+03,2.84660215188485E+03,-3.99214755030738E+03,-1.29052111803749E+00,5.08071284897551E+00,5.31543051964814E+00
-5.33139235930353E+03,4.20736798655086E+03,-2.22878330775810E+03,4.49440977187187E-01,3.91618444672046E+00,6.34390112242679E+00
-4.93863547505376E+03,5.15775252151847E+03,-2.47967176465173E+02,2.14764680326791E+00,2.36734311717665E+00,6.75284235485756E+00
-4.06379339476631E+03,5.60447745886441E+03,1.75662972948652E+03,3.63667384911564E+00,5.86277884797697E-01,6.50108152394777E+00
-2.79230605871408E+03,5.50380967444367E+03,3.58890979940484E+03,4.77015342173820E+00,-1.25175921436051E+00,5.61370061985408E+00
-1.24845246979643E+03,4.86577188276189E+03,5.06990521318908E+03,5.43765650395540E+00,-2.96676110399326E+00,4.17863503320207E+00
4.17091506612970E+02,3.75283623730631E+03,6.05527183191058E+03,5.57490614351088E+00,-4.39190208188614E+00,2.33666806493946E+00
2.04199774108709E+03,2.27356695401173E+03,6.44907132079016E+03,5.16896221924827E+00,-5.38905729511065E+00,2.67080028489336E-01
3.46789578558205E+03,5.72071011536413E+02,6.21284278586050E+03,4.25892488045729E+00,-5.86119467178086E+00,-1.82916827449553E+00
4.55558607488036E+03,-1.18578184108625E+03,5.36938627899578E+03,2.93261584173185E+00,-5.76149526541579E+00,-3.74779028563771E+00
5.19864403990176E+03,-2.82832946529486E+03,4.00087347041291E+03,1.31909968477967E+00,-5.09868362915168E+00,-5.30052791261362E+00
5.33411251455322E+03,-4.19497597433285E+03,2.24113955838878E+03,-4.23270198465279E-01,-3.93738179561364E+00,-6.33427923787391E+00
4.94897753220758E+03,-5.15225459071923E+03,2.62559285468356E+02,-2.12281542884005E+00,-2.39231658416285E+00,-6.74758323881216E+00
4.08146680119236E+03,-5.60720295827102E+03,-1.74125406211493E+03,-3.61265675540790E+00,-6.16336611968696E-01,-6.50151987377932E+00
2.81694018212421E+03,-5.51640154173833E+03,-3.57490173303021E+03,-4.74814023969334E+00,1.21610363611558E+00,-5.62297142307132E+00
1.27900870095699E+03,-4.88972876871730E+03,-5.06044558977166E+03,-5.42086147004850E+00,2.92714450238101E+00,-4.20015103374719E+00
-3.82841648382516E+02,-3.78876315469434E+03,-6.05435872886836E+03,-5.56784267371502E+00,4.35263165703323E+00,-2.37215800317020E+00
-2.00764625643295E+03,-2.32043592253153E+03,-6.46075548818819E+03,-5.17592406913731E+00,5.35652429746858E+00,-3.14984838140827E-01
-3.43806443302115E+03,-6.26813708726798E+02,-6.24012569552342E+03,-4.28221519505630E+00,5.84230140388941E+00,1.77427263694958E+00
-4.53510802736627E+03,1.12812121186889E+03,-5.41314534666305E+03,-2.97118021968591E+00,5.76158007945227E+00,3.69441419783021E+00
-5.19146939634301E+03,2.77383215456893E+03,-4.05921095323292E+03,-1.36812988545421E+00,5.11964981865494E+00,5.25826445645683E+00
-5.34227665247239E+03,4.14964537836210E+03,-2.30944398998662E+03,3.71495758144271E-01,3.97674092198072E+00,6.31117959803623E+00
-4.97198832195653E+03,5.12072042123718E+03,-3.34336166130006E+02,2.07704486074978E+00,2.44357997787644E+00,6.74782562208986E+00
-4.11634174586827E+03,5.59174314047752E+03,1.67300648074742E+03,3.58036171096792E+00,6.70683846999122E-01,6.52424343344158E+00
-2.85889548394745E+03,5.51659009396868E+03,3.51620356537504E+03,4.73362050309958E+00,-1.16746649857673E+00,5.66270725570253E+00
-1.32256887987643E+03,4.90279021690407E+03,5.01519994089893E+03,5.42440997153089E+00,-2.89078565723659E+00,4.24864389523773E+00
3.42678231729193E+02,3.81046536594785E+03,6.02388648039181E+03,5.58618402446568E+00,-4.33158791654707E+00,2.42085679312696E+00
1.97453767381121E+03,2.34618927013788E+03,6.44406255090232E+03,5.20366400975434E+00,-5.35023255975186E+00,3.57305890439280E-01
3.41396984084041E+03,6.52614474259444E+02,6.23471724995484E+03,4.31372218252937E+00,-5.84765234089851E+00,-1.74163581948789E+00
4.52047498469781E+03,-1.10517299257275E+03,5.41604124158480E+03,3.00222973371924E+00,-5.77461809567885E+00,-3.67148119332248E+00
5.18580715721577E+03,-2.75553768689898E+03,4.06778011435100E+03,1.39675880705859E+00,-5.13725383997694E+00,-5.24294875618777E+00
5.34483226222156E+03,-4.13713223762062E+03,2.32177024494167E+03,-3.45185930328325E-01,-3.99764153086812E+00,-6.30112674968372E+00
4.98221982250837E+03,-5.11502231960773E+03,3.49030456177762E+02,-2.05199231553033E+00,-2.46832427569531E+00,-6.74211578324642E+00
4.13398411243472E+03,-5.59421141150392E+03,-1.65739006834001E+03,-3.55603393036618E+00,-7.00595788089318E-01,-6.52421005459004E+00
2.88360652539769E+03,-5.52889693186368E+03,-3.50181162864444E+03,-4.71119793085730E+00,1.13184300198461E+00,-5.67150083872647E+00
1.35333951492763E+03,-4.92647464511469E+03,-5.00521709915961E+03,-5.40711104111851E+00,2.85104742698979E+00,-4.26971700819898E+00
-3.08051782419794E+02,-3.84618335433341E+03,-6.02232988692477E+03,-5.57855076939615E+00,4.29201321113870E+00,-2.45599840193602E+00
-1.93963546100741E+03,-2.39296878880762E+03,-6.45502152110662E+03,-5.21004582167214E+00,5.31720997451703E+00,-4.05024189906681E-01
-3.38342164135544E+03,-7.07438548263316E+02,-6.26125064187657E+03,-4.33649806474614E+00,5.82811829479746E+00,1.68670915060571E+00
-4.49914590177057E+03,1.04722476969030E+03,-5.45909638493179E+03,-3.04042638298340E+00,5.77398282100550E+00,3.61783123014542E+00
-5.17770181861857E+03,2.70053713200362E+03,-4.12553046459772E+03,-1.44563433060165E+00,5.15751956948118E+00,5.20018706666439E+00
-5.35205583782734E+03,4.09110447984041E+03,-2.38966308578301E+03,2.93320644689157E-01,4.03642460303668E+00,6.27736858825682E+00
-5.00435316659768E+03,5.08264795009731E+03,-4.20605400419012E+02,2.00589756017791E+00,2.51922118742984E+00,6.74163633795044E+00
-4.16810750159859E+03,5.57783920442787E+03,1.58913186223727E+03,3.52323547380535E+00,7.54831584854262E-01,6.54625492832579E+00
-2.92497815402833E+03,5.52817830958656E+03,3.44291753609730E+03,4.69607646209450E+00,-1.08306366360174E+00,5.71069215566942E+00
-1.39650021057749E+03,4.93870474625199E+03,4.95964013162312E+03,5.41004650460685E+00,-2.81433430644581E+00,4.31785812956150E+00
2.68111950455351E+02,3.86718409654270E+03,5.99145271256182E+03,5.59634284057814E+00,-4.27046935893852E+00,2.50455927968967E+00
1.90660208885781E+03,2.41818331566094E+03,6.43791308389933E+03,5.23735269188693E+00,-5.31034581642526E+00,4.47409468632439E-01
3.35929335645267E+03,7.32874664992661E+02,6.25547211767453E+03,4.36771526562324E+00,-5.83289089928027E+00,-1.65383998069473E+00
4.48441451039878E+03,-1.02447320033286E+03,5.46171166539086E+03,3.07133457209244E+00,-5.78648682729398E+00,-3.59454176267774E+00
5.17192005247888E+03,-2.68228982591428E+03,4.13393921531853E+03,1.47426127978661E+00,-5.17466555474310E+00,-5.18443355811182E+00
5.35451045088665E+03,-4.07851470318404E+03,2.40196812341896E+03,-2.66887831402515E-01,-4.05696040921670E+00,-6.26683102595639E+00
5.01453766561614E+03,-5.07677911975988E+03,4.35427719294840E+02,-1.98060999108433E+00,-2.54370517409456E+00,-6.73542043370815E+00
4.18578895258458E+03,-5.58007585885828E+03,-1.57323504595148E+03,-3.49857058638302E+00,-7.84600862381247E-01,-6.54571618912942E+00
2.94984349961226E+03,-5.54023057860514E+03,-3.42809674866583E+03,-4.67322572524656E+00,1.04744715478013E+00,-5.71900717364135E+00
1.42756517210547E+03,-4.96215540377804E+03,-4.94909312502956E+03,-5.39224722182345E+00,2.77444794377259E+00,-4.33851470538828E+00
-2.33034030573473E+02,-3.90273786618291E+03,-5.98922184558730E+03,-5.58816956518544E+00,4.23057880820760E+00,-2.53939081774210E+00
-1.87108633849964E+03,-2.46491830619819E+03,-6.44812693489089E+03,-5.24320323169898E+00,5.27684407183217E+00,-4.94972451481129E-01
-3.32798124045418E+03,-7.87818970318222E+02,-6.28124253709902E+03,-4.39003025964658E+00,5.81274468501250E+00,1.59887191381377E+00
-4.46220222369779E+03,9.66208446905184E+02,-5.50404888226102E+03,-3.10920710232015E+00,5.78516666948280E+00,3.54063155303674E+00
-5.16286220544855E+03,2.62676695864058E+03,-4.19108161455141E+03,-1.52300664940154E+00,5.19425932370299E+00,5.14120343154017E+00
-5.36077597493985E+03,4.03177707680800E+03,-2.46941896274293E+03,2.14926785738052E-01,4.09518039450084E+00,6.24244586302426E+00
-5.03577542605116E+03,5.04355320489243E+03,-5.06762425343919E+02,1.93419865129447E+00,2.59423222136950E+00,6.73423820978603E+00
-4.21913979318280E+03,5.56277721761704E+03,1.50500726556505E+03,3.46527837827963E+00,8.38712141855882E-01,6.56708100642405E+00
-2.99060839667039E+03,5.53858663046549E+03,3.36904429795551E+03,4.65750553256876E+00,-9.98538210307276E-01,5.75763289788324E+00
-1.47030393255623E+03,4.97353343582329E+03,4.90321402086003E+03,5.39456249623535E+00,-2.73738402363435E+00,4.38627083432861E+00
1.93336774290376E+02,3.92301724910828E+03,5.95795835551434E+03,5.60539711806682E+00,-4.20852575990773E+00,2.58777804299162E+00
1.83814202724750E+03,2.48957848433294E+03,6.43061144640629E+03,5.27005889821237E+00,-5.26938827344465E+00,5.37390687041288E-01
3.30382784729366E+03,8.12881455960930E+02,6.27509392700614E+03,4.42094120677927E+00,-5.81691560509812E+00,-1.56579570323491E+00
4.44737654494813E+03,-9.43655634931689E+02,5.50637644653035E+03,3.13996004060644E+00,-5.79711488066077E+00,-3.51700841185061E+00
5.15696077369422E+03,-2.60856293024378E+03,4.19931575373028E+03,1.55161666553400E+00,-5.21092900505105E+00,-5.12503734780231E+00
5.36312405553596E+03,-4.01910151294085E+03,2.48168031094445E+03,-1.88393007803638E-01,-4.11533368017613E+00,-6.23145338386615E+00
5.04589908596586E+03,-5.03749851726361E+03,5.21681046787542E+02,-1.90870978941337E+00,-2.61843268896650E+00,-6.72754697762582E+00
4.23683456980147E+03,-5.56475865332890E+03,-1.48887006241408E+03,-3.44032147189506E+00,-8.68304960274149E-01,-6.56605963936559E+00
3.01558781669820E+03,-5.55034890002137E+03,-3.35383896989387E+03,-4.63427637031533E+00,9.62973150926799E-01,-5.76547368853324E+00
1.50160873778964E+03,-4.99670071631069E+03,-4.89214482004910E+03,-5.37630612391103E+00,2.69739786245247E+00,-4.40649056271473E+00
-1.57872452055363E+02,-3.95834358570556E+03,-5.95508556445165E+03,-5.59670962298553E+00,4.16835951719327E+00,-2.62225696214495E+00
-1.80208212109210E+03,-2.53619653743025E+03,-6.44009783951889E+03,-5.27538089914143E+00,5.23542670376768E+00,-5.84745717348301E-01
-3.27181884484128E+03,-8.67871938380835E+02,-6.30010401855159E+03,-4.44277828044492E+00,5.79614839233900E+00,1.51083041077498E+00
-4.42434144060165E+03,8.85141690539394E+02,-5.54798872926990E+03,-3.17748383107239E+00,5.79507531036418E+00,3.46285556991107E+00
-5.14700438370371E+03,2.55257238785335E+03,-4.25584328002780E+03,-1.60021660890280E+00,5.22980370634009E+00,5.08132001146724E+00
-5.36848424518887E+03,3.97169507625683E+03,-2.54869304255546E+03,1.36327375134980E-01,4.15295080720441E+00,6.20638982258245E+00
-5.06630111182997E+03,5.00345374449666E+03,-5.92797709510288E+02,1.86194332439894E+00,2.66857658677431E+00,6.72559526710745E+00
-4.26948801435871E+03,5.54656768802591E+03,1.42063126201789E+03,3.40647443008981E+00,9.22315065878140E-01,6.58668709469079E+00
-3.05584067714747E+03,5.54782592723031E+03,3.29457380314434E+03,4.61789202029344E+00,-9.13878671566753E-01,5.80350793198297E+00
-1.54403773509259E+03,5.00729257592886E+03,4.84590757883362E+03,5.37795374452551E+00,-2.65991231477726E+00,4.45387676092396E+00
1.18296336311759E+02,3.97798789191216E+03,5.92338963950687E+03,5.61336029825214E+00,-4.14573644609740E+00,2.67051849080468E+00
1.76910770838228E+03,2.56040250333264E+03,6.42214569006216E+03,5.30181217179062E+00,-5.22735063074875E+00,6.27254154842795E-01
3.24753378255422E+03,8.92663231181050E+02,6.29357047462164E+03,4.47343685583599E+00,-5.79973114787856E+00,-1.47751100918958E+00
4.40933213402877E+03,-8.62694878663978E+02,5.55001815370918E+03,3.20813756859768E+00,-5.80651592829817E+00,-3.43890846155414E+00
5.14090746893768E+03,-2.53433580344801E+03,4.26388133562294E+03,1.62883922645196E+00,-5.24605668356664E+00,-5.06480481098058E+00
5.37065206274718E+03,-3.95887368150427E+03,2.56086361859484E+03,-1.09710543111456E-01,-4.17276192564178E+00,-6.19504542434293E+00
5.07627696465569E+03,-4.99715903021417E+03,6.07732621384037E+02,-1.83632230722869E+00,-2.69248899911020E+00,-6.71853857765145E+00
4.28708250773631E+03,-5.54823020621558E+03,-1.40436274804081E+03,-3.38132950088300E+00,-9.51672633667847E-01,-6.58526054228468E+00
3.08078792242868E+03,-5.55920996324046E+03,-3.27910735283312E+03,-4.59439192231129E+00,8.78465963354419E-01,-5.81088908531981E+00
1.57540776998772E+03,-5.03005528038838E+03,-4.83443312115966E+03,-5.35931646593693E+00,2.61993906094032E+00,-4.47360267333319E+00
-8.26350664380093E+01,-4.01293473402347E+03,-5.91996594607260E+03,-5.60417868808752E+00,4.10538141871787E+00,-2.70453408740611E+00
-1.73268984208261E+03,-2.60673338308884E+03,-6.43095907953377E+03,-5.30656501668341E+00,5.19295972335922E+00,-6.74275800747829E-01
-3.21499481418778E+03,-9.47530700024751E+02,-6.31784069428258E+03,-4.49471293091559E+00,5.77830566981150E+00,1.42264223460888E+00
