5.6727088000000000E+04,-4.4532931868108400E+03,4.6839342328401200E+03,3.0153637485742600E+03,3.0398537629240800E+00,-1.4377340794779400E+00,6.6784452549775000E+00
5.6727090000000000E+04,-3.8579850636805800E+03,4.3601848186315000E+03,4.1137391749938200E+03,3.8316009705046600E+00,-2.2992998971806000E+00,5.9992799849718500E+00
5.6727092000000000E+04,-3.1362761628319400E+03,3.8935783474286900E+03,5.0773220378396400E+03,4.4987546027157900E+00,-3.0865999314248100E+00,5.1225443388442400E+00
5.6727094000000000E+04,-2.3116843973183900E+03,3.2992435125272000E+03,5.8743335465337300E+03,5.0190380952289500E+00,-3.7735277196693500E+00,4.0766100021981900E+00
5.6727096000000000E+04,-1.4111748017275900E+03,2.5965550775597900E+03,6.4784095604987800E+03,5.3749505610869500E+00,-4.3371887317768800E+00,2.8956076051037500E+00
5.6727097999999900E+04,-4.6427686680753800E+02,1.8085076068698500E+03,6.8695030001658200E+03,5.5544034577185100E+00,-4.7587061524247400E+00,1.6183196427685300E+00
5.6727100000000000E+04,4.9789282039289500E+02,9.6096067817001900E+02,7.0345785480676900E+03,5.5511755094140100E+00,-5.0238971878752700E+00,2.8689018814202200E-01
5.6727102000000000E+04,1.4436691429281300E+03,8.1780611749560500E+01,6.9680717280832600E+03,5.3651630281247100E+00,-5.1237899237930300E+00,-1.0546036706464300E+00
5.6727104000000000E+04,2.3419014853235200E+03,-8.0009155510269400E+02,6.6720929711046500E+03,5.0024111068354100E+00,-5.0549567000669300E+00,-2.3616653562634400E+00
5.6727106000000000E+04,3.1630028012375800E+03,-1.6556126109325100E+03,6.1563670295693400E+03,4.4749208628806400E+00,-4.8196476873011200E+00,-3.5909182013833600E+00
5.6727108000000000E+04,3.8799463502075000E+03,-2.4566149381559800E+03,5.4379085840279600E+03,3.8002383209042100E+00,-4.4257173682746500E+00,-4.7016090834828500E+00
5.6727110000000000E+04,4.4691736028692300E+03,-3.1767537851808400E+03,4.5404454997306700E+03,3.0008408718446400E+00,-3.8863463056363800E+00,-5.6570156822618100E+00
5.6727112000000000E+04,4.9113804053012100E+03,-3.7923895695078100E+03,3.4936113180329000E+03,2.1033467298473200E+00,-3.2195701853319900E+00,-6.4257013394744100E+00
5.6727114000000000E+04,5.1921535963853600E+03,-4.2833735880585200E+03,2.3319376156029700E+03,1.1375807149255800E+00,-2.4476369342856300E+00,-6.9825693052440900E+00
5.6727116000000000E+04,5.3024365635950000E+03,-4.6337097663228200E+03,1.0936843325227100E+03,1.3553546159644800E-01,-1.5962200797634100E+00,-7.3096785061815800E+00
5.6727118000000000E+04,5.2388093019248200E+03,-4.8320704463703900E+03,-1.8044830765337500E+02,-8.6972953426589000E-01,-6.9352196923878200E-01,-7.3967949841840400E+00
5.6727120000000000E+04,5.0035759727073700E+03,-4.8721503378319800E+03,-1.4486792894096100E+03,-1.8452078383399600E+00,2.3069626140102300E-01,-7.2416658421360300E+00
5.6727122000000000E+04,4.6046603179475200E+03,-4.7528492521404200E+03,-2.6695295186554300E+03,-2.7590433572392800E+00,1.1461200328087800E+00,-6.8500149254884600E+00
5.6727124000000000E+04,4.0553161940524500E+03,-4.4782807377317300E+03,-3.8031804294733600E+03,-3.5815669216798200E+00,2.0228850332037600E+00,-6.2352707302695200E+00
5.6727126000000000E+04,3.3736666468931900E+03,-4.0576099074306800E+03,-4.8127638185797400E+03,-4.2862391499278000E+00,2.8325450372419500E+00,-5.4180465365258200E+00
5.6727128000000000E+04,2.5820901534370400E+03,-3.5047293435170800E+03,-5.6655423682586000E+03,-4.8504724929372800E+00,3.5489735094351800E+00,-4.4254001589082300E+00
5.6727130000000000E+04,1.7064767978205800E+03,-2.8377868079462800E+03,-6.3339455306995400E+03,-5.2563116259437000E+00,4.1491733595219400E+00,-3.2899058845714300E+00
5.6727132000000000E+04,7.7538021609657400E+02,-2.0785824852917900E+03,-6.7964313706591600E+03,-5.4909574740303800E+00,4.6139741978634500E+00,-2.0485742681000300E+00
5.6727134000000000E+04,-1.8090680887503900E+02,-1.2518566291860000E+03,-7.0381512649429800E+03,-5.5471257839135200E+00,4.9286013192206500E+00,-7.4165678748256600E-01
5.6727136000000000E+04,-1.1313240861297200E+03,-3.8449081272692800E+02,-7.0514007668165100E+03,-5.4232360667570400E+00,5.0831051420057000E+00,5.8862764308812000E-01
5.6727138000000000E+04,-2.0450337191754000E+03,4.9535241921502800E+02,-6.8358462687855700E+03,-5.1234308671762100E+00,5.0726437905962300E+00,1.8994081989728900E+00
5.6727140000000000E+04,-2.8923986987540100E+03,1.3591257349811000E+03,-6.3985232237277700E+03,-4.6574287192899100E+00,4.8976148964967100E+00,3.1484849480934700E+00
5.6727142000000000E+04,-3.6459221447174600E+03,2.1788028553270700E+03,-5.7536075655864400E+03,-4.0402169879021300E+00,4.5636355828080700E+00,4.2956256168642400E+00
5.6727144000000000E+04,-4.2811202451575400E+03,2.9277679081351400E+03,-4.9219676104971300E+03,-3.2915932796724800E+00,4.0813721392247100E+00,5.3038043269985600E+00
5.6727146000000000E+04,-4.7773036468715600E+03,3.5816626281401000E+03,-3.9305091485128400E+03,-2.4355664853044000E+00,3.4662232935534000E+00,6.1403514212573400E+00
5.6727148000000000E+04,-5.1182441745038800E+03,4.1191666169853000E+03,-2.8113316887540900E+03,-1.4996310011078600E+00,2.7378634551597200E+00,6.7779844517981000E+00
5.6727150000000000E+04,-5.2927063309450800E+03,4.5226872116527500E+03,-1.6007189088072300E+03,-5.1393044376628300E-01,1.9196550371018000E+00,7.1956913967296000E+00
5.6727152000000000E+04,-5.2948261152977200E+03,4.7789373468656700E+03,-3.3799125182686900E+02,4.8966970304294200E-01,1.0379420912463700E+00,7.3794384962276500E+00
5.6727154000000000E+04,-5.1243233483464300E+03,4.8793822134885400E+03,9.3574677643948800E+02,1.4785776146764400E+00,1.2124106264381900E-01,7.3226771229426500E+00
5.6727156000000000E+04,-4.7865379653800600E+03,4.8205385836103800E+03,2.1789278870536700E+03,2.4205122874194700E+00,-8.0065157300088600E-01,7.0266272009944100E+00
5.6727158000000000E+04,-4.2922856329151700E+03,4.6041144469945400E+03,3.3508716218503100E+03,3.2845522397302900E+00,-1.6976108580879900E+00,6.5003191972104700E+00
5.6727160000000000E+04,-3.6575335248402700E+03,4.2369810955506400E+03,4.4131194602312800E+03,4.0421625447645800E+00,-2.5401660714285800E+00,5.7603828534552100E+00
5.6727162000000000E+04,-2.9029030405288000E+03,3.7309749564138500E+03,5.3307111861792100E+03,4.6681647555285000E+00,-3.3004829782901900E+00,4.8305786700915900E+00
5.6727164000000000E+04,-2.0530124713508400E+03,3.1025321921284500E+03,6.0733583842906400E+03,5.1416133833119000E+00,-3.9533112594610600E+00,3.7410775370368800E+00
5.6727166000000000E+04,-1.1356788569460800E+03,2.3721651627772200E+03,6.6164727645478500E+03,5.4465434228633900E+00,-4.4768614047668500E+00,2.5275044562869700E+00
5.6727168000000000E+04,-1.8100419170554600E+02,1.5637960108337700E+03,6.9420107269560400E+03,5.5725562768033300E+00,-4.8535757384155100E+00,1.2297733986823300E+00
5.6727170000000000E+04,7.7962361834428600E+02,7.0396855814662900E+02,7.0391011981348900E+03,5.5152164388667800E+00,-5.0707606401896000E+00,-1.0924880331885900E-01
5.6727172000000000E+04,1.7145804541361300E+03,-1.7903496346680600E+02,6.9044311844358300E+03,5.2762383582538200E+00,-5.1210515335857500E+00,-1.4452019016786800E+00
5.6727174000000000E+04,2.5930689259576400E+03,-1.0561414488951600E+03,6.5423724156996400E+03,4.8634517019216000E+00,-5.0026887136083500E+00,-2.7337597005003100E+00
5.6727176000000000E+04,3.3861559623052000E+03,-1.8984647200257400E+03,5.9648424794573700E+03,4.2905432191585100E+00,-4.7195902467634700E+00,-3.9321653476032600E+00
5.6727178000000000E+04,4.0677470412633600E+03,-2.6782779975871600E+03,5.1909044296350000E+03,3.5765838890771700E+00,-4.2812174607663800E+00,-5.0007127363186700E+00
5.6727180000000000E+04,4.6154614496693900E+03,-3.3699455177870600E+03,4.2461193892783000E+03,2.7453602057023300E+00,-3.7022382764216800E+00,-5.9041143962117900E+00
5.6727182000000000E+04,5.0113770196018300E+03,-3.9507795002465200E+03,3.1616765342840000E+03,1.8245375442960800E+00,-3.0020030803883500E+00,-6.6127018423871000E+00
5.6727184000000000E+04,5.2426182828481600E+03,-4.4017919624755900E+03,1.9733334746155700E+03,8.4469087827438200E-01,-2.2038562828351700E+00,-7.1034129885391600E+00
5.6727186000000000E+04,5.3017685516020800E+03,-4.7083154934151500E+03,7.2020697534709700E+02,-1.6175681358857700E-01,-1.3343135487637300E+00,-7.3605321687989000E+00
5.6727188000000000E+04,5.1870936624644800E+03,-4.8604727286844900E+03,-5.5654113776022500E+02,-1.1616455479610500E+00,-4.2213951754513000E-01,-7.3761606296158200E+00
5.6727190000000000E+04,4.9025725740664700E+03,-4.8534805438462600E+03,-1.8150753164861900E+03,-2.1221957872745000E+00,5.0263656562841000E-01,-7.1504080501201500E+00
5.6727192000000000E+04,4.4577372709585300E+03,-4.6877815155970000E+03,-3.0142667319595700E+03,-3.0120915903134700E+00,1.4097294604823000E+00,-6.6913077875100600E+00
5.6727194000000000E+04,3.8673311407333300E+03,-4.3690016338040200E+03,-4.1150361027000700E+03,-3.8024927645559000E+00,2.2695944720192600E+00,-6.0144693426282500E+00
5.6727196000000000E+04,3.1508008849409900E+03,-3.9077392731745000E+03,-5.0816153233409700E+03,-4.4679446749822400E+00,3.0543787138052900E+00,-5.1424904516647400E+00
5.6727198000000000E+04,2.3316419219012400E+03,-3.3191958201621000E+03,-5.8826887945995100E+03,-4.9871604441284600E+00,3.7387980960319400E+00,-4.1041579492565700E+00
5.6727200000000000E+04,1.4366210630541400E+03,-2.6226629504063700E+03,-6.4923808145976100E+03,-5.3436565450582200E+00,4.3009158621750500E+00,-2.9334710910064500E+00
5.6727202000000000E+04,4.9490300200229700E+02,-1.8408852982503000E+03,-6.8910614590524900E+03,-5.5262287959023400E+00,4.7228034853118800E+00,-1.6685235641039600E+00
5.6727204000000000E+04,-4.6289107881799900E+02,-9.9932015682063400E+02,-7.0659497359354200E+03,-5.5292611951864900E+00,4.9910695268092200E+00,-3.5028130661889700E-01
5.6727206000000000E+04,-1.4056635883585200E+03,-1.2531795155704600E+02,-7.0114992013848100E+03,-5.3528647204160300E+00,5.0972464108847600E+00,9.7870705993325800E-01
5.6727208000000000E+04,-2.3028299496492100E+03,7.5275136973604200E+02,-6.7295574990129000E+03,-5.0028471182204300E+00,5.0380288587892300E+00,2.2756314464724600E+00
5.6727210000000000E+04,-3.1252884850976400E+03,1.6064000927629000E+03,-6.2292973412068700E+03,-4.4905179328475400E+00,4.8153609556482500E+00,3.4987388276462700E+00
5.6727212000000000E+04,-3.8463428582537400E+03,2.4079264226337300E+03,-5.5269222590049100E+03,-3.8323357293750700E+00,4.4363715909894400E+00,4.6086161834051900E+00
5.6727214000000000E+04,-4.4425505801411600E+03,3.1312940559605800E+03,-4.6451560209796700E+03,-3.0494068973474600E+00,3.9131604920778300E+00,5.5694062080255600E+00
5.6727216000000000E+04,-4.8944729153685600E+03,3.7529621855422600E+03,-3.6125299958493400E+03,-2.1668478082134600E+00,3.2624394668336700E+00,6.3499251960176800E+00
5.6727218000000000E+04,-5.1873037747780400E+03,4.2526414969804100E+03,-2.4624879380003400E+03,-1.2130246551705600E+00,2.5050360017505100E+00,6.9246534554107700E+00
5.6727220000000000E+04,-5.3113578999733600E+03,4.6139531909905600E+03,-1.2323327111059800E+03,-2.1868817143318100E-01,1.6652691977049800E+00,7.2745696544270800E+00
5.6727222000000000E+04,-5.2624018905768100E+03,4.8249700652367800E+03,3.7955713915192200E+01,7.8397634631235200E-01,7.7021128447899700E-01,7.3878019992803300E+00
5.6727224000000000E+04,-5.0418154566345200E+03,4.8786212909803400E+03,1.3069971515428800E+03,1.7623597505109700E+00,-1.5114834832166700E-01,7.2600714427296600E+00
5.6727226000000000E+04,-4.6565747341805100E+03,4.7729457921928100E+03,2.5333451458503700E+03,2.6844728827490000E+00,-1.0688156234330800E+00,6.8949056068587000E+00
5.6727228000000000E+04,-4.1190545777234700E+03,4.5111831212860000E+03,3.6768368502860600E+03,3.5199924629475600E+00,-1.9527555927534800E+00,6.3036070777174200E+00
5.6727230000000000E+04,-3.4466523755292300E+03,4.1016954233429200E+03,4.6999154527949400E+03,4.2412750507141500E+00,-2.7738784480080000E+00,5.5049663767783000E+00
5.6727232000000000E+04,-2.6612419855093600E+03,3.5577194235665900E+03,5.5688807766159700E+03,4.8243032171523700E+00,-3.5050151730775100E+00,4.5247182364985600E+00
5.6727234000000000E+04,-1.7884726473785000E+03,2.8969532199452300E+03,6.2550242764574900E+03,5.2495276371862700E+00,-4.1218479243432300E+00,3.3947495861905200E+00
5.6727236000000000E+04,-8.5693390479710400E+02,2.1409887967931100E+03,6.7356070238004900E+03,5.5025702183641600E+00,-4.6037593408359900E+00,2.1520784369045700E+00
5.6727238000000000E+04,1.0278667121296200E+02,1.3146073068475300E+03,6.9946435522281300E+03,5.5747568702452300E+00,-4.9345659401939300E+00,8.3763397091772400E-01
5.6727240000000000E+04,1.0591211973944100E+03,4.4495996045961700E+02,7.0234606016575400E+03,5.4634541510392700E+00,-5.1031037738393900E+00,-5.0512123887563200E-01
5.6727242000000000E+04,1.9805790515675500E+03,-4.3933755251339300E+02,6.8210076951872300E+03,5.1721916449355800E+00,-5.1036396314562400E+00,-1.8316767392714100E+00
5.6727244000000000E+04,2.8368063646976800E+03,-1.3091651495256400E+03,6.3939057844269100E+03,4.7105611341810200E+00,-4.9360881194539300E+00,-3.0980103597350100E+00
5.6727246000000000E+04,3.5996088209642800E+03,-2.1358783133704500E+03,5.7562304494171800E+03,4.0938938402243800E+00,-4.6060234924444500E+00,-4.2621140166671000E+00
5.6727248000000000E+04,4.2439002819384200E+03,-2.8922721736775700E+03,4.9290367739351000E+03,3.3427274792172000E+00,-4.1244846089380000E+00,-5.2854476848311100E+00
5.6727250000000000E+04,4.7485426522180200E+03,-3.5534945250810500E+03,3.9396434189372000E+03,2.4820848099732800E+00,-3.5075811096784100E+00,-6.1342632122443900E+00
5.6727252000000000E+04,5.0970469194549900E+03,-4.0978748039206600E+03,2.8207029751783300E+03,1.5405939855013100E+00,-2.7759181389221900E+00,-6.7807462041920900E+00
5.6727254000000000E+04,5.2781111500426700E+03,-4.5076397536040500E+03,1.6090938461588900E+03,5.4948772166253500E-01,-1.9538649580342500E+00,-7.2039336038525100E+00
5.6727256000000000E+04,5.2859780290781400E+03,-4.7694914603393900E+03,3.4467526826800700E+02,-4.5847735727665600E-01,-1.0686990848295200E+00,-7.3903760441952700E+00
5.6727258000000000E+04,5.1206018733607100E+03,-4.8750293004131400E+03,-9.3104865544963000E+02,-1.4501380240179800E+00,-1.4966177504458200E-01,-7.3345265774391000E+00
5.6727260000000000E+04,4.7876224843567300E+03,-4.8210037299292200E+03,-2.1763079493583500E+03,-2.3930358774661000E+00,7.7303738563698000E-01,-7.0388500131344800E+00
5.6727262000000000E+04,4.2981503426620200E+03,-4.6093963874411000E+03,-3.3504408699634100E+03,-3.2564831711813900E+00,1.6692291964287500E+00,-6.5136589111753700E+00
5.6727264000000000E+04,3.6683741421424900E+03,-4.2473273217830500E+03,-4.4152171639094000E+03,-4.0125478099704400E+00,2.5097713221467000E+00,-5.7766925639054000E+00
5.6727266000000000E+04,2.9190072758430600E+03,-3.7467960154275000E+03,-5.3360680914863900E+03,-4.6369279103792400E+00,3.2674804804261300E+00,-4.8524635900188100E+00
5.6727268000000000E+04,2.0745944708577900E+03,-3.1242680402273300E+03,-6.0831856403824400E+03,-5.1096925088118800E+00,3.9179827153953300E+00,-3.7714028469942300E+00
5.6727270000000000E+04,1.1627032746222900E+03,-2.4001235341276500E+03,-6.6324590293785300E+03,-5.4158712324214300E+00,4.4404590517924000E+00,-2.5688372931357200E+00
5.6727272000000000E+04,2.1302755035938300E+02,-1.5979871803156400E+03,-6.9662227848590400E+03,-5.5458816115539300E+00,4.8182687858232200E+00,-1.2838374432165000E+00
5.6727274000000000E+04,-7.4356836598237900E+02,-7.4396202601644500E+02,-7.0737970660485100E+03,-5.4957879341446800E+00,5.0394373507281000E+00,4.2028450076956100E-02
5.6727276000000000E+04,-1.6760355369186800E+03,1.3420863493743200E+02,-6.9518072930091300E+03,-5.2673899939258800E+00,5.0969998875249700E+00,1.3659969402783800E+00
5.6727278000000000E+04,-2.5541270566963000E+03,1.0080258800511200E+03,-6.6042763488164700E+03,-4.8681437736544600E+00,4.9891952714876900E+00,2.6454333136745500E+00
5.6727280000000000E+04,-3.3493568045514200E+03,1.8491402069590700E+03,-6.0424886112758900E+03,-4.3109191515835900E+00,4.7195084241419700E+00,3.8391429945826800E+00
5.6727282000000000E+04,-4.0359027846937900E+03,2.6302508031944200E+03,-5.2846308056774000E+03,-3.6136023214490500E+00,4.2965614029592700E+00,4.9086379181040400E+00
5.6727284000000000E+04,-4.5914290566442300E+03,3.3259731240332600E+03,-4.3552201812983500E+03,-2.7985530091074000E+00,3.7338561927815600E+00,5.8193265575483700E+00
5.6727286000000000E+04,-4.9978022088927000E+03,3.9136495781434000E+03,-3.2843358363820300E+03,-1.8919289865215100E+00,3.0493745381229100E+00,6.5415972968342000E+00
5.6727288000000000E+04,-5.2416807124634200E+03,4.3740792642807600E+03,-2.1066741728361100E+03,-9.2289301966511400E-01,2.2650427590202400E+00,7.0517657844780200E+00
5.6727290000000000E+04,-5.3149583582197000E+03,4.6921443240520900E+03,-8.6045444195291100E+02,7.7279639161142700E-02,1.4060724465663000E+00,7.3328580530912600E+00
5.6727292000000000E+04,-5.2150463942958900E+03,4.8573126450315800E+03,4.1379491734177900E+02,1.0761717727700700E+00,5.0019132430839900E-01,7.3752028788156900E+00
5.6727294000000000E+04,-4.9449829929892200E+03,4.8639994411818600E+03,1.6745340723498300E+03,2.0412477012676400E+00,-4.2321762458069300E-01,7.1768094682153600E+00
5.6727296000000000E+04,-4.5133633175030600E+03,4.7117737174747200E+03,2.8805548309236700E+03,2.9409010994764100E+00,-1.3340465546969900E+00,6.7435104554357100E+00
5.6727298000000000E+04,-3.9340887082880000E+03,4.4053998244767400E+03,3.9923270130767600E+03,3.7454951188415800E+00,-2.2024363097036100E+00,6.0888556476534000E+00
5.6727300000000000E+04,-3.2259392821606600E+03,3.9547092064939400E+03,4.9733043336049400E+03,4.4283601558434700E+00,-2.9997628935870700E+00,5.2337491067094400E+00
5.6727302000000000E+04,-2.4119803756262300E+03,3.3743029564208300E+03,5.7911454255251600E+03,4.9667131089826500E+00,-3.6996034856307000E+00,4.2058309394462400E+00
5.6727304000000000E+04,-1.5188195307476300E+03,2.6830917481172800E+03,6.4188067304600700E+03,5.3424620438309900E+00,-4.2786466531934400E+00,3.0386153012429800E+00
5.6727306000000000E+04,-5.7573681333137300E+02,1.9036858829975900E+03,6.8354669097742100E+03,5.5428621865582900E+00,-4.7175110409250600E+00,1.7704070764033800E+00
5.6727308000000000E+04,3.8628318293403900E+02,1.0616542559673000E+03,7.0272472722364300E+03,5.5609932892337300E+00,-5.0014383613577500E+00,4.4303076118396000E-01
5.6727310000000000E+04,1.3355846262129900E+03,1.8467666722106000E+02,6.9876994147732400E+03,5.3960346543901800E+00,-5.1208301533124000E+00,-8.9958462381571900E-01
5.6727312000000000E+04,2.2409025909073500E+03,-6.9838128217083400E+02,6.7180396222361400E+03,5.0533222431371600E+00,-5.0716034850835400E+00,-2.2129121350129200E+00
5.6727314000000000E+04,3.0724157367459800E+03,-1.5584378109086600E+03,6.2271192067802400E+03,4.5441818658356100E+00,-4.8553483121906200E+00,-3.4533664462715200E+00
5.6727316000000000E+04,3.8027510553643300E+03,-2.3671739598759900E+03,5.5311303929906100E+03,3.8855428226597500E+00,-4.4792780974049000E+00,-4.5798148069340800E+00
5.6727318000000000E+04,4.4079038754159800E+03,-3.0979862187760000E+03,4.6530579860499800E+03,3.0993467570396000E+00,-3.9559749386015300E+00,-5.5549984987884400E+00
5.6727320000000000E+04,4.8680397165641800E+03,-3.7268780739755400E+03,3.6218972752749000E+03,2.2117761098333600E+00,-3.3029401046100000E+00,-6.3468080630621400E+00
