4.76937965976631E+03,-4.81629690333227E+03,-2.27333996332071E+03,-2.46770085634094E+00,8.49029046088304E-01,-6.99562618250896E+00,,,,,,
3.80892626177599E+03,-4.33125802066974E+03,-4.22682680373042E+03,-3.88233699929035E+00,2.35751039388770E+00,-5.92106110976565E+00,,,,,,
2.47813236563412E+03,-3.42511424981712E+03,-5.76840262126323E+03,-4.91670854218884E+00,3.63358067104077E+00,-4.27253209306217E+00,,,,,,
9.06914801304061E+02,-2.18670205441752E+03,-6.74905782033479E+03,-5.47247286393209E+00,4.55489023866946E+00,-2.21229996253692E+00,,,,,,
-7.52153375104413E+02,-7.36516060853809E+02,-7.07450897522850E+03,-5.49786709936740E+00,5.03419801161273E+00,6.01025456765292E-02,,,,,,
-2.33843210373270E+03,7.84944166403222E+02,-6.71358373612344E+03,-4.99111472155702E+00,5.02623290607606E+00,2.32664730983919E+00,,,,,,
-3.69824593957521E+03,2.23036754396305E+03,-5.70091453394128E+03,-4.00008815167574E+00,4.53118565737477E+00,4.36985190991192E+00,,,,,,
-4.69931477786952E+03,3.45941599425906E+03,-4.13391961571201E+03,-2.61864029253654E+00,3.59515329016778E+00,5.99179787746229E+00,,,,,,
-5.24354272604947E+03,4.35214200554745E+03,-2.16410932525019E+03,-9.79231819468504E-01,2.30713517357781E+00,7.03281227414143E+00,,,,,,
-5.27696204880907E+03,4.82088381170261E+03,1.69947594281818E+01,7.58708988262001E-01,7.91774577608547E-01,7.38834542342420E+00,,,,,,
-4.79556330764963E+03,4.81929511229825E+03,2.19640042358643E+03,2.42441533845409E+00,-8.02442749200128E-01,7.02132732559829E+00,,,,,,
-3.84603849343705E+03,4.34726234215178E+03,4.16084775193756E+03,3.85367199048156E+00,-2.31852324554105E+00,5.96716286712905E+00,,,,,,
-2.52116342509722E+03,3.45096683053328E+03,5.71820574054999E+03,4.90616343848198E+00,-3.60755474158518E+00,4.32996519461870E+00,,,,,,
-9.50407574986516E+02,2.21811831772432E+03,6.71650547625466E+03,5.47955425428096E+00,-4.54389098463403E+00,2.27088049079672E+00,,,,,,
7.12977783791510E+02,7.69099089394649E+02,7.05859187620135E+03,5.51875000358112E+00,-5.03700547043091E+00,-8.94694797814737E-03,,,,,,
2.30689641523955E+03,-7.54849940009559E+02,6.71121526869506E+03,5.02021075910603E+00,-5.03934391486580E+00,-2.28799610598877E+00,,,,,,
3.67596898346744E+03,-2.20521768262387E+03,5.70808849806605E+03,4.03191635069400E+00,-4.55036552303687E+00,-4.34478466673497E+00,,,,,,
4.68648580979992E+03,-3.44048032670514E+03,4.14680536024879E+03,2.64934777987757E+00,-3.61695173011411E+00,-5.97829571231953E+00,,,,,,
5.23953406069991E+03,-4.33989862904403E+03,2.17971865109328E+03,1.00726024908067E+00,-2.32982229247327E+00,-7.02762583428664E+00,,,,,,
5.28098716718615E+03,-4.81556445476617E+03,-7.49944008363113E-01,-7.33001800345847E-01,-8.15370753604685E-01,-7.38904343007363E+00,,,,,,
4.80708734944612E+03,-4.82130356393156E+03,-2.18118516263753E+03,-2.39996169215581E+00,7.77013246584689E-01,-7.02766155824005E+00,,,,,,
3.86476852546166E+03,-4.35725256789531E+03,-4.14861050273538E+03,-3.83016287641503E+00,2.29075333062705E+00,-5.98116212403918E+00,,,,,,
2.54664307516004E+03,-3.46952762455493E+03,-5.71170825070920E+03,-4.88509976851153E+00,3.57853765318131E+00,-4.35472091907808E+00,,,,,,
9.81425785690229E+02,-2.24519576909778E+03,-6.71934977942503E+03,-5.46438937783886E+00,4.51681431449025E+00,-2.30855344350333E+00,,,,,,
-6.78863668469857E+02,-8.03413345929844E+02,-7.07463722805492E+03,-5.51402050018898E+00,5.01669764713612E+00,-4.09471626016700E-02,,,,,,
-2.27345748630088E+03,7.16118565733855E+02,-6.74353498260257E+03,-5.02995253816828E+00,5.03098684225000E+00,2.23048158469247E+00,,,,,,
-3.64789029651680E+03,2.16628281950843E+03,-5.75781383215010E+03,-4.05793206538212E+00,4.55779456245868E+00,4.28782790613313E+00,,,,,,
-4.66849351260841E+03,3.40630681544136E+03,-4.21228220809289E+03,-2.68997420050908E+00,3.64113222184125E+00,5.93191903198835E+00,,,,,,
-5.23529604406830E+03,4.31520325121398E+03,-2.25633832049467E+03,-1.05716305637911E+00,2.36808260228505E+00,7.00103077221878E+00,,,,,,
-5.29213430025291E+03,4.80374749527845E+03,-8.01119209446892E+01,6.81806067937672E-01,8.61754890788962E-01,7.38789486607504E+00,,,,,,
-4.83269769375082E+03,4.82365403414374E+03,2.10391224709627E+03,2.35612024908835E+00,-7.30309688021033E-01,7.05231815351098E+00,,,,,,
-3.90151271148363E+03,4.37269337334175E+03,4.08202936221696E+03,3.80071248420199E+00,-2.25133737496985E+00,6.02654505913050E+00,,,,,,
-2.58955427543890E+03,3.49497746996109E+03,5.66075818897932E+03,4.87371585533210E+00,-3.55189282811835E+00,4.41187344295449E+00,,,,,,
-1.02503646219108E+03,2.27640447143282E+03,6.68602585989038E+03,5.47074888401293E+00,-4.50515731400435E+00,2.36728000777621E+00,,,,,,
6.39386554471618E+02,8.35974858452811E+02,7.05804250565727E+03,5.53441356394850E+00,-5.01894032477188E+00,9.25578831926078E-02,,,,,,
2.24151331020641E+03,-6.85900601630358E+02,6.74065029450603E+03,5.05882409304789E+00,-5.04370125434749E+00,-2.19123852480134E+00,,,,,,
3.62517232268983E+03,-2.14091678651732E+03,5.76464862250136E+03,4.08975546597296E+00,-4.57675055330069E+00,-4.26219543408982E+00,,,,,,
4.65524337111649E+03,-3.38710742379193E+03,4.22498090755670E+03,2.72080113313315E+00,-3.66282541152392E+00,-5.91797787223813E+00,,,,,,
5.23090785596310E+03,-4.30267245741812E+03,2.27187119529890E+03,1.08533476841875E+00,-2.39070356886605E+00,-6.99554038966299E+00,,,,,,
5.29581802020403E+03,-4.79811838915241E+03,9.63593688204206E+01,-6.55993458308214E-01,-8.85260821944410E-01,-7.38835296863705E+00,,,,,,
4.84390563905597E+03,-4.82531957508310E+03,-2.08861875186015E+03,-2.33159719579735E+00,7.05008198461880E-01,-7.05837075390031E+00,,,,,,
3.91994906516825E+03,-4.38230165204599E+03,-4.06961226466439E+03,-3.77710936182499E+00,2.22368740988661E+00,-6.04014059135328E+00,,,,,,
2.61478310100451E+03,-3.51313225572028E+03,-5.65393941478278E+03,-4.85244630333725E+00,3.52290000477070E+00,-4.43609727630849E+00,,,,,,
1.05589166422730E+03,-2.30309482355234E+03,-6.68837966704322E+03,-5.45519751101082E+00,4.47791746826035E+00,-2.40437797599227E+00,,,,,,
-6.05290082714792E+02,-8.69986612635855E+02,-7.07343736266376E+03,-5.52910627413202E+00,4.99822815918968E+00,-1.41988678041186E-01,,,,,,
-2.20789736031578E+03,6.47315197066784E+02,-6.77221930598558E+03,-5.06786295619938E+00,5.03471378176968E+00,2.13390265235809E+00,,,,,,
-3.59670315025275E+03,2.10191559363479E+03,-5.81362935184756E+03,-4.11507675630974E+00,4.58341519150701E+00,4.20500521289724E+00,,,,,,
-4.63667417776283E+03,3.35263651239879E+03,-4.28984987923251E+03,-2.76090648592417E+00,3.68625736833492E+00,5.87092811624944E+00,,,,,,
-5.22598121693203E+03,4.27747833830698E+03,-2.34814022949356E+03,-1.13503329263845E+00,2.42839647382806E+00,6.96792904804088E+00,,,,,,
-5.30627284923861E+03,4.78567648087816E+03,-1.77202765143373E+02,6.04613979969874E-01,9.31387149683093E-01,7.38604589294849E+00,,,,,,
-4.86893469764138E+03,4.82702156444983E+03,2.01102621936647E+03,2.28721309042727E+00,-6.58203320944521E-01,7.08197287731809E+00,,,,,,
-3.95631428195519E+03,4.39717386772046E+03,4.00243858395694E+03,3.74687958096433E+00,-2.18385499886466E+00,6.08478732087869E+00,,,,,,
-2.65756296043254E+03,3.53817147797204E+03,5.60224001902506E+03,4.84022140142010E+00,-3.49564245164731E+00,4.49294951798474E+00,,,,,,
-1.09961047132724E+03,2.33408723849265E+03,6.65428244144274E+03,5.46082636075504E+00,-4.46560226611003E+00,2.46323385141273E+00,,,,,,
5.65518003437402E+02,9.02518828414264E+02,7.05615921201995E+03,5.54899744365617E+00,-4.99990059214191E+00,1.94044473287901E-01,,,,,,
2.17554762807091E+03,-6.16979243523725E+02,6.76881074410998E+03,5.09649848515289E+00,-5.04702401458311E+00,-2.09407005070465E+00,,,,,,
3.57354409443516E+03,-2.07633693211424E+03,5.82011759550883E+03,4.14688730802434E+00,-4.60214064578346E+00,-4.17880376165993E+00,,,,,,
4.62300108214704E+03,-3.33317535395767E+03,4.30235575981493E+03,2.79184952390698E+00,-3.70784163922521E+00,-5.85654172010821E+00,,,,,,
5.22121134482613E+03,-4.26466149792636E+03,2.36359262320344E+03,1.16334879400971E+00,-2.45095096319328E+00,-6.96212996837884E+00,,,,,,
5.30961344598160E+03,-4.77973923934696E+03,1.93449656315290E+02,-5.78694052054320E-01,-9.54804407293157E-01,-7.38626352829459E+00,,,,,,
4.87982523439312E+03,-4.82834625325179E+03,-1.99565820722830E+03,-2.26262023388691E+00,6.33028926249557E-01,-7.08774773019390E+00,,,,,,
3.97445526987889E+03,-4.40640211693725E+03,-3.98984693052236E+03,-3.72318552685907E+00,2.15632717527123E+00,-6.09798516214058E+00,,,,,,
2.68253778432409E+03,-3.55592087247250E+03,-5.59510691039374E+03,-4.81875264135475E+00,3.46668040488648E+00,-4.51664579652973E+00,,,,,,
1.13029715553787E+03,-2.36038856364193E+03,-6.65615325852796E+03,-5.44489691097013E+00,4.43820941810463E+00,-2.49975571700294E+00,,,,,,
-5.31447080216463E+02,-9.36222838935132E+02,-7.07090963054302E+03,-5.54311936582106E+00,4.97879550423808E+00,-2.43003286505772E-01,,,,,,
-2.14176402022221E+03,5.78548235141404E+02,-6.79963141281355E+03,-5.10483667995934E+00,5.03741538640879E+00,2.03692849657775E+00,,,,,,
-3.54469346100612E+03,2.03727986027377E+03,-5.86835071454629E+03,-4.17150944538161E+00,4.60804466510338E+00,4.12139948019651E+00,,,,,,
-4.60386150869171E+03,3.29841754447253E+03,-4.36660810181184E+03,-2.83142197253853E+00,3.73052143769662E+00,5.80883689320912E+00,,,,,,
-5.21559824184013E+03,4.23897694582860E+03,-2.43949774947586E+03,-1.21282637778391E+00,2.48806568706336E+00,6.93351365520147E+00,,,,,,
-5.31937290715237E+03,4.76667667702011E+03,-2.74259397012946E+02,5.27148196127897E-01,1.00065753645504E+00,7.38279902358980E+00,,,,,,
-4.90426519954635E+03,4.82939923795310E+03,1.91775994394480E+03,2.21770700496105E+00,-5.86138727724616E-01,7.11028587261840E+00,,,,,,
-4.01043066859869E+03,4.42070084489118E+03,3.92209048384327E+03,3.69218272103971E+00,-2.11609087749873E+00,6.14187852858692E+00,,,,,,
-2.72517476507970E+03,3.58054167378416E+03,5.54266228872444E+03,4.80568531985105E+00,-3.43881671767339E+00,4.57317811156523E+00,,,,,,
-1.17411387387167E+03,2.39115583266902E+03,6.62128125978291E+03,5.44978816510227E+00,-4.42523667895210E+00,2.55872408040093E+00,,,,,,
4.91387700370178E+02,9.68717372433303E+02,7.05294240845292E+03,5.56249902266476E+00,-4.97989426535391E+00,2.95493471718719E-01,,,,,,
2.10901347049818E+03,-5.48101374566636E+02,6.79569120635759E+03,5.13322668752412E+00,-5.04931662171368E+00,-1.99650981849192E+00,,,,,,
3.52109550332650E+03,-2.01149433800507E+03,5.87448461172771E+03,4.20329987046279E+00,-4.62653604557280E+00,-4.09462594883878E+00,,,,,,
4.58976595380156E+03,-3.27869978760075E+03,4.37891507311772E+03,2.86247734264984E+00,-3.75199665036679E+00,-5.79399728937040E+00,,,,,,
5.21044666359225E+03,-4.22587986642845E+03,2.45486641918702E+03,1.24128608464489E+00,-2.51055827090751E+00,-6.92739530478083E+00,,,,,,
5.32237115285660E+03,-4.76043924367427E+03,2.90505730257496E+02,-5.01116075332365E-01,-1.02399576055650E+00,-7.38276565007682E+00,,,,,,
4.91484122030687E+03,-4.83039459252085E+03,-1.90231461339678E+03,-2.19303518398755E+00,5.61077487191348E-01,-7.11577531517203E+00,,,,,,
4.02828248193220E+03,-4.42956517080423E+03,-3.90931994917692E+03,-3.66838511451537E+00,2.08866900531935E+00,-6.15467655909851E+00,,,,,,
2.74990590660208E+03,-3.59790658196072E+03,-5.53521094053067E+03,-4.78400251383866E+00,3.40987018471059E+00,-4.59635184854255E+00,,,,,,
1.20464699069183E+03,-2.41709304264573E+03,-6.62266772532431E+03,-5.43346499810121E+00,4.39767998662210E+00,-2.59468158900793E+00,,,,,,
-4.57322859240206E+02,-1.00214070543843E+03,-7.06705123926156E+03,-5.55603608133517E+00,4.95839324812725E+00,-3.43995934819255E-01,,,,,,
-2.07503894596842E+03,5.09798234997558E+02,-6.82577095917408E+03,-5.14085309572725E+00,5.03909356142272E+00,1.93954892600452E+00,,,,,,
-3.49183715389444E+03,1.97235822263215E+03,-5.92198039504932E+03,-4.22721351143833E+00,4.63169456569980E+00,4.03700363405609E+00,,,,,,
-4.57002668905835E+03,3.24363706706364E+03,-4.44255994703047E+03,-2.90150479977374E+00,3.77394215362441E+00,5.74564957625620E+00,,,,,,
-5.20411291445732E+03,4.19969151082371E+03,-2.53041045849403E+03,-1.29052111803749E+00,2.54710606680011E+00,6.89780366112444E+00,,,,,,
-5.33139235930353E+03,4.74674374153308E+03,-3.71273833458098E+02,4.49440977187187E-01,1.06957003562814E+00,7.37818419468839E+00,,,,,,
-4.93863547505376E+03,4.83078109730407E+03,1.82413069262153E+03,2.14764680326791E+00,-5.14131581599285E-01,7.13728674082835E+00,,,,,,
-4.06379339476631E+03,4.44326035795857E+03,3.84100937057292E+03,3.63667384911564E+00,-2.04808227638770E+00,6.19783363187207E+00,,,,,,
-2.79230605871408E+03,3.62206031644146E+03,5.48205012242900E+03,4.77015342173820E+00,-3.38146849202436E+00,4.65254840034287E+00,,,,,,
-1.24845246979643E+03,2.44756594400788E+03,6.58703999043051E+03,5.43765650395540E+00,-4.38411565454296E+00,2.65371289262089E+00,,,,,,
4.17091506612970E+02,1.03451112191972E+03,7.04839581188468E+03,5.57490614351088E+00,-4.95896455572338E+00,3.96852715327744E-01,,,,,,
2.04199774108709E+03,-4.79336351166944E+02,6.82128025061735E+03,5.16896221924827E+00,-5.05060173386579E+00,-1.89860274872735E+00,,,,,,
3.46789578558205E+03,-1.94646204229726E+03,5.92772859044298E+03,4.25892488045729E+00,-4.64993961970468E+00,-4.00967842725997E+00,,,,,,
4.55558607488036E+03,-3.22375277188279E+03,4.45463866699602E+03,2.93261584173185E+00,-3.79528319586528E+00,-5.73032156006202E+00,,,,,,
5.19864403990176E+03,-4.18639762033405E+03,2.54568479096890E+03,1.31909968477967E+00,-2.56952185189529E+00,-6.89127915232056E+00,,,,,,
5.33411251455322E+03,-4.74028932684397E+03,3.87539731142529E+02,-4.23270198465279E-01,-1.09284558887321E+00,-7.37778810936385E+00,,,,,,
4.94897753220758E+03,-4.83154125203561E+03,-1.80855574308652E+03,-2.12281542884005E+00,4.89126917388514E-01,-7.14239547086588E+00,,,,,,
4.08146680119236E+03,-4.45187704401194E+03,-3.82798661296960E+03,-3.61265675540790E+00,2.02067829894898E+00,-6.21019248498443E+00,,,,,,
2.81694018212421E+03,-3.63918521761486E+03,-5.47420672996635E+03,-4.74814023969334E+00,3.35244285230889E+00,-4.67523717050304E+00,,,,,,
1.27900870095699E+03,-2.47330877923418E+03,-6.58789045759142E+03,-5.42086147004850E+00,4.35632670670744E+00,-2.68921201628552E+00,,,,,,
-3.82841648382516E+02,-1.06783663569988E+03,-7.06184896324264E+03,-5.56784267371502E+00,4.93705173204462E+00,-4.45034974948617E-01,,,,,,
-2.00764625643295E+03,4.40982608159362E+02,-6.85064366961452E+03,-5.17592406913731E+00,5.03980873104248E+00,1.84171006190927E+00,,,,,,
-3.43806443302115E+03,1.90708911780706E+03,-5.97453556505619E+03,-4.28221519505630E+00,4.65444161589651E+00,3.95179735415758E+00,,,,,,
-4.53510802736627E+03,3.18825653637115E+03,-4.51772290773294E+03,-2.97118021968591E+00,3.81659279962520E+00,5.68138369404142E+00,,,,,,
-5.19146939634301E+03,4.15960263331236E+03,-2.62088617026902E+03,-1.36812988545421E+00,2.60556939206438E+00,6.86084306064700E+00,,,,,,
-5.34227665247239E+03,4.72586926071644E+03,-4.68239297435316E+02,3.71495758144271E-01,1.13814539033140E+00,7.37225076551878E+00,,,,,,
-4.97198832195653E+03,4.83116042064483E+03,1.73015817035693E+03,2.07704486074978E+00,-4.42190087746354E-01,7.16300926013013E+00,,,,,,
-4.11634174586827E+03,4.46484026731914E+03,3.75922111893218E+03,3.58036171096792E+00,-1.97985459862061E+00,6.25265903194408E+00,,,,,,
-2.85889548394745E+03,3.66270700109227E+03,5.42042721583633E+03,4.73362050309958E+00,-3.32362515755923E+00,4.73104082640643E+00,,,,,,
-1.32256887987643E+03,2.50329010917708E+03,6.55157393207611E+03,5.42440997153089E+00,-4.34225747101660E+00,2.74816606485601E+00,,,,,,
3.42678231729193E+02,1.09986918956607E+03,7.04252386574434E+03,5.58618402446568E+00,-4.93711574379605E+00,4.98085960419173E-01,,,,,,
1.97453767381121E+03,-4.10714304574585E+02,6.84557229245808E+03,5.20366400975434E+00,-5.05087052236747E+00,-1.80037854604272E+00,,,,,,
3.41396984084041E+03,-1.88126602214693E+03,5.97983636839779E+03,4.31372218252937E+00,-4.67233318504620E+00,-3.92398214007850E+00,,,,,,
4.52047498469781E+03,-3.16835387765637E+03,4.52950811678260E+03,3.00222973371924E+00,-3.83767717094811E+00,-5.66552929878983E+00,,,,,,
5.18580715721577E+03,-4.14622640392836E+03,2.63602534320089E+03,1.39675880705859E+00,-2.62781300154173E+00,-6.85379365791654E+00,,,,,,
5.34483226222156E+03,-4.71929178118529E+03,4.84525856784994E+02,-3.45185930328325E-01,-1.16132011749859E+00,-7.37134124224313E+00,,,,,,
4.98221982250837E+03,-4.83177756751560E+03,-1.71440984816290E+03,-2.05199231553033E+00,4.17216394903074E-01,-7.16761330182588E+00,,,,,,
4.13398411243472E+03,-4.47331671382348E+03,-3.74587516250346E+03,-3.55603393036618E+00,1.95239765188405E+00,-6.26452669430180E+00,,,,,,
2.88360652539769E+03,-3.67972308776277E+03,-5.41211825102396E+03,-4.71119793085730E+00,3.29443912489349E+00,-4.75327899425097E+00,,,,,,
1.35333951492763E+03,-2.52899109360587E+03,-6.55183597834530E+03,-5.40711104111851E+00,4.31418076052714E+00,-2.78330722819925E+00,,,,,,
-3.08051782419794E+02,-1.13325898052528E+03,-7.05530351899601E+03,-5.57855076939615E+00,4.91478519067914E+00,-5.46069669897924E-01,,,,,,
-1.93963546100741E+03,3.72154163322675E+02,-6.87423477493158E+03,-5.21004582167214E+00,5.03955414221941E+00,1.74346223221270E+00,,,,,,
-3.38342164135544E+03,1.84152029485467E+03,-6.02598804376569E+03,-4.33649806474614E+00,4.67625962228162E+00,3.86581770934798E+00,,,,,,
-4.49914590177057E+03,3.13231377510174E+03,-4.59206091777277E+03,-3.04042638298340E+00,3.85843504759925E+00,5.61605372219140E+00,,,,,,
-5.17770181861857E+03,4.11873615148322E+03,-2.71088821793141E+03,-1.44563433060165E+00,2.66341606807807E+00,6.82262181908015E+00,,,,,,
-5.35205583782734E+03,4.70406836020269E+03,-5.65125110983569E+02,2.93320644689157E-01,1.20635334440774E+00,7.36497057545172E+00,,,,,,
-5.00435316659768E+03,4.83054554197526E+03,1.63586333609901E+03,2.00589756017791E+00,-3.70328678985664E-01,7.18741904816255E+00,,,,,,
-4.16810750159859E+03,4.48544706260728E+03,3.67673699284814E+03,3.52323547380535E+00,-1.91140622840767E+00,6.30632623150180E+00,,,,,,
-2.92497815402833E+03,3.70249048934870E+03,5.35779812602454E+03,4.69607646209450E+00,-3.26527436751840E+00,4.80863963102518E+00,,,,,,
-1.39650021057749E+03,2.55834146853930E+03,6.51488478303421E+03,5.41004650460685E+00,-4.29964656932441E+00,2.84207948417263E+00,,,,,,
2.68111950455351E+02,1.16480901939375E+03,7.03532788089910E+03,5.59634284057814E+00,-4.91433550058002E+00,5.99193056411240E-01,,,,,,
1.90660208885781E+03,-3.42214941736444E+02,6.86856785346374E+03,5.23735269188693E+00,-5.05011629592392E+00,-1.70184409400241E+00,,,,,,
3.35929335645267E+03,-1.81588454910423E+03,6.03080425763563E+03,4.36771526562324E+00,-4.69371300620899E+00,-3.83755926859711E+00,,,,,,
4.48441451039878E+03,-3.11247991715533E+03,4.60351044523324E+03,3.07133457209244E+00,-3.87917126720540E+00,-5.59965986161385E+00,,,,,,
5.17192005247888E+03,-4.10533938441184E+03,2.72586145740180E+03,1.47426127978661E+00,-2.68541358782037E+00,-6.81498853882165E+00,,,,,,
5.35451045088665E+03,-4.69741212882948E+03,5.81422687839833E+02,-2.66887831402515E-01,-1.22938617977036E+00,-7.36347122564019E+00,,,,,,
5.01453766561614E+03,-4.83105697526208E+03,-1.61992963777190E+03,-1.98060999108433E+00,3.45392515701799E-01,-7.19145523810208E+00,,,,,,
4.18578895258458E+03,-4.49382254329676E+03,-3.66304163910005E+03,-3.49857058638302E+00,1.88387915213058E+00,-6.31767348650183E+00,,,,,,
2.94984349961226E+03,-3.71944360065365E+03,-5.34899443670316E+03,-4.67322572524656E+00,3.23590438376144E+00,-4.83043594444349E+00,,,,,,
1.42756517210547E+03,-2.58405238444956E+03,-6.51453622953154E+03,-5.39224722182345E+00,4.27126826103421E+00,-2.87689740586210E+00,,,,,,
-2.33034030573473E+02,-1.19831635319797E+03,-7.04742357783725E+03,-5.58816956518544E+00,4.89159182598156E+00,-6.47017917586921E-01,,,,,,
-1.87108633849964E+03,3.03399262846074E+02,-6.89652899015156E+03,-5.24320323169898E+00,5.03829851425693E+00,1.64487968173723E+00,,,,,,
-3.32798124045418E+03,1.77572501870102E+03,-6.07630374469666E+03,-4.39003025964658E+00,4.69709425731069E+00,3.77911334943298E+00,,,,,,
-4.46220222369779E+03,3.07586382875125E+03,-4.66553047017908E+03,-3.10920710232015E+00,3.89940429596123E+00,5.54967308268633E+00,,,,,,
-5.16286220544855E+03,4.07712809070355E+03,-2.80037431191489E+03,-1.52300664940154E+00,2.72058647616765E+00,6.78311962684203E+00,,,,,,
-5.36077597493985E+03,4.68136159803728E+03,-6.61898783085954E+02,2.14926785738052E-01,1.27415219143918E+00,7.35630131311541E+00,,,,,,
-5.03577542605116E+03,4.82894811086680E+03,1.54126481464968E+03,1.93419865129447E+00,-2.98564594508301E-01,7.21046907402285E+00,,,,,,
-4.21913979318280E+03,4.50509080269741E+03,3.59356287014627E+03,3.46527837827963E+00,-1.84273146011745E+00,6.35879955398229E+00,,,,,,
-2.99060839667039E+03,3.74142502361890E+03,5.29416094743973E+03,4.65750553256876E+00,-3.20639573526761E+00,4.88532921440190E+00,,,,,,
-1.47030393255623E+03,2.61274118432599E+03,6.47696889565925E+03,5.39456249623535E+00,-4.25625907630562E+00,2.93545597825899E+00,,,,,,
1.93336774290376E+02,1.22935822542755E+03,7.02680656176174E+03,5.60539711806682E+00,-4.89060588259567E+00,7.00184527619012E-01,,,,,,
1.83814202724750E+03,-2.73806730565851E+02,6.89026809918177E+03,5.27005889821237E+00,-5.04833095807874E+00,-1.60299596522837E+00,,,,,,
3.30382784729366E+03,-1.75028486105729E+03,6.08063178948932E+03,4.42094120677927E+00,-4.71407796264463E+00,-3.75042561627492E+00,,,,,,
4.44737654494813E+03,-3.05609788021165E+03,4.67663696204959E+03,3.13996004060644E+00,-3.91976331130602E+00,-5.53275199985917E+00,,,,,,
5.15696077369422E+03,-4.06370157365621E+03,2.81517013355026E+03,1.55161666553400E+00,-2.74231110859670E+00,-6.77491835343555E+00,,,,,,
5.36312405553596E+03,-4.67460927977805E+03,6.78190399862544E+02,-1.88393007803638E-01,-1.29701502663417E+00,-7.35423242732878E+00,,,,,,
5.04589908596586E+03,-4.82932733038420E+03,-1.52516883065931E+03,-1.90870978941337E+00,2.73699480295998E-01,-7.21395638171568E+00,,,,,,
4.23683456980147E+03,-4.51332774519427E+03,-3.57954544558542E+03,-3.44032147189506E+00,1.81517430356894E+00,-6.36963381517379E+00,,,,,,
3.01558781669820E+03,-3.75826502709702E+03,-5.28488909382654E+03,-4.63427637031533E+00,3.17688431865461E+00,-4.90666996734663E+00,,,,,,
1.50160873778964E+03,-2.63839982381711E+03,-6.47602851741674E+03,-5.37630612391103E+00,4.22761543674138E+00,-2.96991279782473E+00,,,,,,
-1.57872452055363E+02,-1.26291223623268E+03,-7.03822283719481E+03,-5.59670962298553E+00,4.86746900180486E+00,-7.47795531253150E-01,,,,,,
-1.80208212109210E+03,2.34808973552860E+02,-6.91751529127245E+03,-5.27538089914143E+00,5.03600857637500E+00,1.54603943777586E+00,,,,,,
-3.27181884484128E+03,1.70978052293704E+03,-6.12545205755330E+03,-4.44277828044492E+00,4.71688835516864E+00,3.69173522357860E+00,,,,,,
-4.42434144060165E+03,3.01896480133077E+03,-4.73809099540760E+03,-3.17748383107239E+00,3.93943280559691E+00,5.48225644429768E+00,,,,,,
-5.14700438370371E+03,4.03481661400996E+03,-2.88930488365254E+03,-1.60021660890280E+00,2.77701806616859E+00,6.74231640654450E+00,,,,,,
-5.36848424518887E+03,4.65777085828530E+03,-7.58530576602932E+02,1.36327375134980E-01,1.34149777803415E+00,7.34620029324304E+00,,,,,,
-5.06630111182997E+03,4.82638044590052E+03,1.44637833541137E+03,1.86194332439894E+00,-2.26917007675902E-01,7.23211181938206E+00,,,,,,
